videoId,metaData,viewCount,likeCount,commentCount
VSdTT80zgv8,"{'kind': 'youtube#searchResult', 'etag': 'JF3vsBg5hxvvqO5nSVhiwfAfwwI', 'id': {'kind': 'youtube#video', 'videoId': 'VSdTT80zgv8'}, 'snippet': {'publishedAt': '2021-10-13T05:50:13Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Cara Membuat Desain Label Kemasan Produk Jus Jeruk untuk UKM atau UMKM', 'description': 'Hallo! Divideo kalai ini saya akan sharing bagaimana cara membuat desain label kemasan produk jus jeruk dengan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/VSdTT80zgv8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VSdTT80zgv8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VSdTT80zgv8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-13T05:50:13Z'}}",1487,40,40
lUG1ZozPNh8,"{'kind': 'youtube#searchResult', 'etag': 'pa20iRMn5YDxSvHS87otLAnOZ0M', 'id': {'kind': 'youtube#video', 'videoId': 'lUG1ZozPNh8'}, 'snippet': {'publishedAt': '2021-11-02T01:26:31Z', 'channelId': 'UCqF-Eqmi6MOcoYDaGLGuLeA', 'title': 'DESAIN KEMASAN PRODUK  STANDING POUCH UMKM | GRATIS DOWNLOAD PSD', 'description': 'StandingPouch #KemasanMakanan #DesainProduk #UMKM LINK DOWNLOAD GRATIS PSD : https://bit.ly/3CGvN03 BANTU ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/lUG1ZozPNh8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lUG1ZozPNh8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lUG1ZozPNh8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'NAMURA COMPUTER', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-02T01:26:31Z'}}",1111,21,21
YiyqqvNePBw,"{'kind': 'youtube#searchResult', 'etag': 'kN8OV2CPecGWGIEtjh1nTh4KO-Y', 'id': {'kind': 'youtube#video', 'videoId': 'YiyqqvNePBw'}, 'snippet': {'publishedAt': '2020-07-15T08:47:35Z', 'channelId': 'UCfSRw9Y96iVbH99jrpZmb_w', 'title': 'TUTORIAL MEMBUAT KEMASAN MURAH DAN UNIK', 'description': 'Jika ada pertanyaan silahkan WA ke Admin ya 0896-5462-6286 Mau Template Desain Kemasan?', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/YiyqqvNePBw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YiyqqvNePBw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YiyqqvNePBw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Filsa Budi Ambia', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-15T08:47:35Z'}}",554153,13008,13008
7xUPAs1LPVo,"{'kind': 'youtube#searchResult', 'etag': 'DN5OomtpYfH5hho0C_XsqS-LzmU', 'id': {'kind': 'youtube#video', 'videoId': '7xUPAs1LPVo'}, 'snippet': {'publishedAt': '2022-01-06T05:28:24Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Cara Membuat Desain Label Kemasan Produk Snack Makaroni Untuk UMKM', 'description': 'Divideo kalai ini saya akan sharing bagaimana cara membuat desain lebel kemasan snack makaroni dengan software adobe ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7xUPAs1LPVo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7xUPAs1LPVo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7xUPAs1LPVo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2022-01-06T05:28:24Z'}}",322,8,8
e1e9VKgj8ZM,"{'kind': 'youtube#searchResult', 'etag': 'wSygyDOcpHiaXYo81KEHk55haLw', 'id': {'kind': 'youtube#video', 'videoId': 'e1e9VKgj8ZM'}, 'snippet': {'publishedAt': '2021-08-04T22:30:28Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Cara Membuat Desain Kemasan Produk Snack Makaroni Untuk UMKM', 'description': 'Divideo kali ini saya akan sedikit sharing bagaimana cara membuat desain kemasan produk snack makaroni. Kali ini proses ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/e1e9VKgj8ZM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/e1e9VKgj8ZM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/e1e9VKgj8ZM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-04T22:30:28Z'}}",1555,34,34
4tDlbQVuiIc,"{'kind': 'youtube#searchResult', 'etag': 'a0J07nyE5MEBurbfsQBvakYg04o', 'id': {'kind': 'youtube#video', 'videoId': '4tDlbQVuiIc'}, 'snippet': {'publishedAt': '2022-01-22T14:06:27Z', 'channelId': 'UCu5HMS18qwYM2zFnsT6Vlgw', 'title': 'MUDAH BANGET!!! Cara Membuat Desain Kemasan UMKM, Kemasan Jahe, Adobe Photoshop, Kelas Desain Medan', 'description': 'Desain kemasan standpouch ""JAHEKU"" Link bahan praktek ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4tDlbQVuiIc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4tDlbQVuiIc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4tDlbQVuiIc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Kelas Desain Medan', 'liveBroadcastContent': 'none', 'publishTime': '2022-01-22T14:06:27Z'}}",96,7,7
2d_hz4qq_zc,"{'kind': 'youtube#searchResult', 'etag': 'xT8nZm3L62IV2gZ-betibLSm0vg', 'id': {'kind': 'youtube#video', 'videoId': '2d_hz4qq_zc'}, 'snippet': {'publishedAt': '2020-07-20T11:36:31Z', 'channelId': 'UCoJ8KhDi60I9-yAU8DJFqoA', 'title': 'Webinar Nasional - Pengembangan Strategi Desain Kemasan dan Branding Produk UMKM', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/2d_hz4qq_zc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2d_hz4qq_zc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2d_hz4qq_zc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KemenkopUKM', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-20T11:36:31Z'}}",1649,42,42
gLDcC4s1irI,"{'kind': 'youtube#searchResult', 'etag': 'bIoTqs3zBDTeAXPOdp4F1Q2sRG4', 'id': {'kind': 'youtube#video', 'videoId': 'gLDcC4s1irI'}, 'snippet': {'publishedAt': '2020-03-07T06:44:31Z', 'channelId': 'UCHvwGZITHSDMoP3ysZcH1YQ', 'title': '📛 Strategi Branding : Kemasan UKM Keren Aja Ga Cukup - Dodi Zulkifli', 'description': 'Kelas Online Fantastic Brand sekarang sudah tersedia.. Di kelas ini akan dibahas esensi bagaimana membangun dan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/gLDcC4s1irI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gLDcC4s1irI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gLDcC4s1irI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dodi Zulkifli', 'liveBroadcastContent': 'none', 'publishTime': '2020-03-07T06:44:31Z'}}",39801,1362,1362
HMLz3AdNFKg,"{'kind': 'youtube#searchResult', 'etag': 'dh6P5I0bxJjlJ6shlUPaSdGUkYc', 'id': {'kind': 'youtube#video', 'videoId': 'HMLz3AdNFKg'}, 'snippet': {'publishedAt': '2021-03-17T11:36:31Z', 'channelId': 'UCLE1uyyMskpoqqRNhOMTkow', 'title': 'Membuat Desain Kemasan + Mockup Standing Pouch di Android - PixelLab Tutorial', 'description': 'TONTON SAMPAI HABIS!!! Template/plp ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/HMLz3AdNFKg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HMLz3AdNFKg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HMLz3AdNFKg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ibay Yabi', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-17T11:36:31Z'}}",23832,403,403
EgmN5w0U31U,"{'kind': 'youtube#searchResult', 'etag': 'UMyx7tpsfXYV2GDNZ3TQ3G8k-Mc', 'id': {'kind': 'youtube#video', 'videoId': 'EgmN5w0U31U'}, 'snippet': {'publishedAt': '2020-11-29T04:35:14Z', 'channelId': 'UCjdofv2LNAe9787N2CX3D_w', 'title': 'Membuat desain kemasan untuk pemula', 'description': 'Video ini menjelaskan bagaimana cara pembuatan kemasan bagi sebuah produk. Kemasan ini berfungsi untuk melindungi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/EgmN5w0U31U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EgmN5w0U31U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EgmN5w0U31U/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'gravitasi kursus', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-29T04:35:14Z'}}",19560,384,384
4dEhQuTNS8E,"{'kind': 'youtube#searchResult', 'etag': 'PZ00d0M9WH1rOVRpf49jfVHtpVU', 'id': {'kind': 'youtube#video', 'videoId': '4dEhQuTNS8E'}, 'snippet': {'publishedAt': '2021-10-16T09:19:20Z', 'channelId': 'UCwhKPMWMJmu3JG8QiVUp6OQ', 'title': 'Tutorial Membuat Desain Kemasan Produk dengan Coreldraw x7', 'description': 'vidio ini berisi tentang cara membuat desain kemasan makanan dengan aplikasi coreldraw x7 #desainkemasan #coreldraw ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4dEhQuTNS8E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4dEhQuTNS8E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4dEhQuTNS8E/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mafaza Studio', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-16T09:19:20Z'}}",3270,58,58
jYHLb_BTBf8,"{'kind': 'youtube#searchResult', 'etag': '71EM_X_gVuM6ZgammIDZRsEMioA', 'id': {'kind': 'youtube#video', 'videoId': 'jYHLb_BTBf8'}, 'snippet': {'publishedAt': '2021-08-29T13:30:57Z', 'channelId': 'UCgrH9fgEfua7zyWP84XuToQ', 'title': 'Kelas UMKM - Desain Kemasan', 'description': 'Haaaiii.... Selamat datang sahabat Hagia Kamu tertarik dengan Kelas UMKM tentang Desain Kemasan ini? Yuk simak terus ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jYHLb_BTBf8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jYHLb_BTBf8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jYHLb_BTBf8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hagia Training Center', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-29T13:30:57Z'}}",20,1,1
_3bASPZiGv4,"{'kind': 'youtube#searchResult', 'etag': 'taTB5fYKTcxamRU6D5xSSbz8Lzg', 'id': {'kind': 'youtube#video', 'videoId': '_3bASPZiGv4'}, 'snippet': {'publishedAt': '2021-11-30T05:28:20Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Tutorial Cara Membuat Desain Label Kemasan Produk Gudeg Kaleng Untuk UMKM', 'description': 'Divideo kali ini saya akan berbagi tutorial bagaimana cara mamebuat desain label kemasan produk Gudeg Yu Sri Yogyakarta ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/_3bASPZiGv4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_3bASPZiGv4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_3bASPZiGv4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-30T05:28:20Z'}}",656,30,30
bxl5J6DCOds,"{'kind': 'youtube#searchResult', 'etag': 'SU5uK_wpg4ED3dd3lTNXGeccS7s', 'id': {'kind': 'youtube#video', 'videoId': 'bxl5J6DCOds'}, 'snippet': {'publishedAt': '2021-12-12T00:02:49Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Tutorial Desain Kemasan Produk Mie Atau Noodle Box', 'description': 'Hallo! Kali ini saya akan membagikan sebuah tutorial bagaimana cara membuat desain kemasan produk mie atau noodle bos ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/bxl5J6DCOds/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bxl5J6DCOds/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bxl5J6DCOds/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-12T00:02:49Z'}}",3429,79,79
xl9_EbIocWY,"{'kind': 'youtube#searchResult', 'etag': 'wQdsI3uTL48YUNPv2DqtFQHdoB4', 'id': {'kind': 'youtube#video', 'videoId': 'xl9_EbIocWY'}, 'snippet': {'publishedAt': '2020-07-17T08:09:22Z', 'channelId': 'UC6qSvLRemZ48xaAWaceikHQ', 'title': 'Tutorial Desain Kemasan Makanan Unilk Simple Tanpa LEM dengan CorelDraw', 'description': 'Tutorial Mudah Desain Kemasan Makanan Unik Simple Tanpa LEM dengan CorelDraw. Dijelaskan secara detail dan mudah ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/xl9_EbIocWY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xl9_EbIocWY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xl9_EbIocWY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Only Riduan', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-17T08:09:22Z'}}",39213,685,685
KpDS1oblEwM,"{'kind': 'youtube#searchResult', 'etag': '4C11RXesVi7a96YRTmJ4NWRwYeE', 'id': {'kind': 'youtube#video', 'videoId': 'KpDS1oblEwM'}, 'snippet': {'publishedAt': '2021-08-18T03:21:34Z', 'channelId': 'UCfyLzaVfCL20C4qWLZfJwVA', 'title': 'Tutorial Desain Logo Kemasan Produk UMKM Menggunakan Canva', 'description': 'Tutorial Mudah Desain Logo dan Label Kemasan Produk UMKM Menggunakan Aplikasi Canva di Smartphone Masing-Masing] ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/KpDS1oblEwM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KpDS1oblEwM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KpDS1oblEwM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN-PPM UGM Wonosari', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-18T03:21:34Z'}}",63,4,4
YEr4FdzWXjo,"{'kind': 'youtube#searchResult', 'etag': 'telpQXrqQYKtzA-3O5IhXemtFpw', 'id': {'kind': 'youtube#video', 'videoId': 'YEr4FdzWXjo'}, 'snippet': {'publishedAt': '2020-11-13T06:12:57Z', 'channelId': 'UCV43ZxDMkKo4xDuyUa13uLQ', 'title': 'Desain ulang kemasan cemilan - Redesign Kemasan UMKM Magelang', 'description': 'Kegiatan pelatihan kemasan oleh Rumah kemasan Bandung yang dilaksanakan di Kota Magelang Jawa Tengah, bekerjasama ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/YEr4FdzWXjo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YEr4FdzWXjo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YEr4FdzWXjo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mohamad Firsan', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-13T06:12:57Z'}}",127,6,6
wRo4t8eMJ2s,"{'kind': 'youtube#searchResult', 'etag': 'YQLy_Ojbgyax30bIcOumQtajlxw', 'id': {'kind': 'youtube#video', 'videoId': 'wRo4t8eMJ2s'}, 'snippet': {'publishedAt': '2020-07-27T23:00:36Z', 'channelId': 'UCISCAUrBEQ7MAL4jjYJ840A', 'title': 'Tutorial Desain Kemasan Produk menggunakan Coreldraw', 'description': 'Tutorial desain kemasan produk menggunakan corel draw di video kali ini sya membuat tutorial desain kemasan produk kopi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wRo4t8eMJ2s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wRo4t8eMJ2s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wRo4t8eMJ2s/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ilham Amir88', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-27T23:00:36Z'}}",33875,393,393
WOCrSnByFv8,"{'kind': 'youtube#searchResult', 'etag': 's9U72mx7aH9h1v5Cmp4WFdoGsEM', 'id': {'kind': 'youtube#video', 'videoId': 'WOCrSnByFv8'}, 'snippet': {'publishedAt': '2021-02-17T09:03:19Z', 'channelId': 'UC-EUBNFOMhknH4oaePU2VHA', 'title': 'Cara Simple Membuat Desain Kemasan Produk Untuk Usaha Sendiri UMKM di Adobe Illustrator', 'description': 'Tutorial Cara Mudah Membuat Desain Kemasan Produk Untuk Usaha Sendiri UMKM di Adobe Illustrator File Bahan Materi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/WOCrSnByFv8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WOCrSnByFv8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WOCrSnByFv8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'CODE Breaker!', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-17T09:03:19Z'}}",371,6,6
M2dUzNVKTbU,"{'kind': 'youtube#searchResult', 'etag': 'qnMZywU-6_wAxDsnkOzVoSfZqaQ', 'id': {'kind': 'youtube#video', 'videoId': 'M2dUzNVKTbU'}, 'snippet': {'publishedAt': '2020-02-02T13:44:40Z', 'channelId': 'UCsP18grq-O35mKwED_KFX8g', 'title': 'JASA IKLAN DAN DESAIN KEMASAN UKM POUCH 14X23', 'description': 'desainmalang #desainkemasan #desainproduk #kemasansnack #kemasankopi #kemasankripik #kemasanmalang ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/M2dUzNVKTbU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/M2dUzNVKTbU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/M2dUzNVKTbU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mitra UKM Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2020-02-02T13:44:40Z'}}",61,2,2
CeQ21N-JPjs,"{'kind': 'youtube#searchResult', 'etag': 'OK2hIG5cnuq0RCS52u8cnqdd810', 'id': {'kind': 'youtube#video', 'videoId': 'CeQ21N-JPjs'}, 'snippet': {'publishedAt': '2022-03-28T16:39:17Z', 'channelId': 'UCVYS84SJHPqmLjAcKoXK3vg', 'title': 'Desain kemasan umkm', 'description': 'smkn6sukoharjo.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/CeQ21N-JPjs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CeQ21N-JPjs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CeQ21N-JPjs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Cindy Septiana Ayuningtias', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-28T16:39:17Z'}}",7,1,1
Hrp46Jifi34,"{'kind': 'youtube#searchResult', 'etag': 'HZWCkJLIAU76tHb4HSDy5rij95Q', 'id': {'kind': 'youtube#video', 'videoId': 'Hrp46Jifi34'}, 'snippet': {'publishedAt': '2021-08-16T03:58:32Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Care Membuat Desain Kemasan Produk Basreng Dengan Adobe Photoshop', 'description': 'Oke temen-temen kali ini saya akan berbagi bagai mana cara membuat desain kemasan produk Basreng dengan software ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Hrp46Jifi34/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Hrp46Jifi34/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Hrp46Jifi34/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-16T03:58:32Z'}}",2080,46,46
CN0e1GS85iE,"{'kind': 'youtube#searchResult', 'etag': 'xaAyI91uFUCgP070g5seeZwlnB8', 'id': {'kind': 'youtube#video', 'videoId': 'CN0e1GS85iE'}, 'snippet': {'publishedAt': '2020-06-18T15:15:13Z', 'channelId': 'UCWEySgb9GPn3nV5Io9VZL8g', 'title': '||Tutorial 🔥design kemasan produk keren dengan adobe photoshop', 'description': 'Assalammualaikum Warahmatulahi Wabarakatuh, Halo Semuanya jumpa lagi di Chanel Youtube Leonardo Gilang, Kali ini kita ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/CN0e1GS85iE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CN0e1GS85iE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CN0e1GS85iE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Wong Kito TV', 'liveBroadcastContent': 'none', 'publishTime': '2020-06-18T15:15:13Z'}}",993,24,24
x8o7PP_PZYs,"{'kind': 'youtube#searchResult', 'etag': 've7JhEWTI9gFqc58mj0Oi4go7GE', 'id': {'kind': 'youtube#video', 'videoId': 'x8o7PP_PZYs'}, 'snippet': {'publishedAt': '2020-05-25T13:19:22Z', 'channelId': 'UC0UCv6bHYhzoN9uyJ_kNaiw', 'title': '#Trending Pelatihan Desain Kemasan UMKM di Provinsi Sumatera Selatan || Boesku Indonesia', 'description': 'Buat Teman Teman UMKM / Pengusaha Indonesia yuk saatnya Naik Kelas dengan meningkatkan Kualitas Tampilan Kemasan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/x8o7PP_PZYs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x8o7PP_PZYs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x8o7PP_PZYs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BOESKU INDONESIA', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-25T13:19:22Z'}}",285,13,13
7msnxIswcXo,"{'kind': 'youtube#searchResult', 'etag': 'EgG1HyKFzJV8fBei8M8Ay3Crakc', 'id': {'kind': 'youtube#video', 'videoId': '7msnxIswcXo'}, 'snippet': {'publishedAt': '2021-08-21T05:19:12Z', 'channelId': 'UCokzGaoHbCNCcGy66cOC7rA', 'title': 'EDUKASI UMKM : Pentingnya Desain Kemasan untuk menambah Daya Tarik Produk Usaha Rumahan', 'description': 'KKN PPM UNIVERSITAS UDAYANA PIKAT A : Bidang Sosial Ekonomi] Halo! kami dari kelompok Desa Pikat A KKN Universitas ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7msnxIswcXo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7msnxIswcXo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7msnxIswcXo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN Pikat A 2021', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-21T05:19:12Z'}}",57,4,4
AntTEXxoPh8,"{'kind': 'youtube#searchResult', 'etag': 'U30GN1mOruZPID-PuPwt1KJJj88', 'id': {'kind': 'youtube#video', 'videoId': 'AntTEXxoPh8'}, 'snippet': {'publishedAt': '2020-07-10T01:47:13Z', 'channelId': 'UCGZqgzngIrP-R1xME5iiigQ', 'title': 'Contoh Desain Kemasan Makanan | Stiker Label Produk UKM | Snack | Minuman | Jasa Desain', 'description': 'Ini contoh Desain kemasan Makanan dan Minuman untuk UKM atau Home Industri kecil-kecilan sangat cocok karena harganya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/AntTEXxoPh8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AntTEXxoPh8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AntTEXxoPh8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Desaintasik', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-10T01:47:13Z'}}",2348,10,10
